,D/H Sample,ID,intensidadeVentoKM,temperatura,radiacao,idDireccVento,precAcumulada,intensidadeVento,humidade,pressao
1039,2021-12-05T11:00,1210824,19.4,11.9,1324.3,8,0.0,5.4,77.0,-99.0
1040,2021-12-05T11:00,1210826,7.9,11.3,280.1,8,-99.0,2.2,78.0,-99.0
1041,2021-12-05T11:00,1200531,23.0,13.8,-99.0,9,0.0,6.4,77.0,1030.6
1042,2021-12-05T11:00,1210835,20.5,11.9,1332.6,8,0.0,5.7,67.0,-99.0
1043,2021-12-05T11:00,1210837,19.4,-99.0,1400.8,8,0.0,5.4,76.0,-99.0
1044,2021-12-05T11:00,1210863,17.3,10.9,1522.8,8,0.0,4.8,84.0,-99.0
1045,2021-12-05T11:00,1210840,21.2,11.8,1264.0,8,0.0,5.9,75.0,-99.0
1046,2021-12-05T11:00,1210788,12.2,13.9,1005.7,9,0.0,3.4,67.0,-99.0
1047,2021-12-05T11:00,11217370,4.3,11.1,240.5,6,0.0,1.2,99.0,-99.0
1048,2021-12-05T11:00,6213621,35.3,9.0,-99.0,8,0.0,9.8,93.0,-99.0
1049,2021-12-05T11:00,11217372,11.5,14.0,655.4,7,0.0,3.2,92.0,-99.0
1050,2021-12-05T11:00,11217225,2.2,12.2,691.3,4,0.0,0.6,66.0,-99.0
1051,2021-12-05T11:00,1210847,25.2,12.3,1429.9,9,0.0,7.0,71.0,-99.0
1052,2021-12-05T11:00,1210848,-99.0,12.9,-99.0,0,0.0,-99.0,67.0,-99.0
1053,2021-12-05T11:00,1210744,17.3,13.5,798.1,9,0.0,4.8,70.0,-99.0
1054,2021-12-05T11:00,1240546,25.9,12.7,556.6,8,0.1,7.2,79.0,1028.0
1055,2021-12-05T11:00,1210851,14.4,11.1,1449.9,8,-99.0,4.0,79.0,1028.3
1056,2021-12-05T11:00,6213013,34.6,4.8,-99.0,8,-99.0,9.6,86.0,-99.0
1057,2021-12-05T11:00,6213611,7.2,10.2,-99.0,6,0.0,2.0,85.0,-99.0
1058,2021-12-05T11:00,6213613,-99.0,10.7,-99.0,0,0.0,-99.0,89.0,-99.0
1059,2021-12-05T11:00,6213615,2.5,11.6,-99.0,6,0.0,0.7,89.0,-99.0
1060,2021-12-05T11:00,6213616,8.6,12.3,-99.0,7,0.0,2.4,71.0,-99.0
1061,2021-12-05T11:00,6213617,16.6,12.2,-99.0,8,0.0,4.6,76.0,-99.0
1062,2021-12-05T11:00,6213619,9.0,11.0,-99.0,8,0.0,2.5,85.0,-99.0
1063,2021-12-05T11:00,6213620,13.0,11.4,-99.0,7,-99.0,3.6,69.0,-99.0
1064,2021-12-05T11:00,1210864,19.8,12.9,1358.1,9,-99.0,5.5,-99.0,-99.0
1065,2021-12-05T11:00,1240566,7.6,9.0,-99.0,7,0.0,2.1,76.0,-99.0
1066,2021-12-05T11:00,1210874,23.4,13.4,-99.0,8,0.0,6.5,61.0,-99.0
1067,2021-12-05T11:00,1210878,13.3,15.3,1554.1,8,0.0,3.7,53.0,1030.5
1068,2021-12-05T06:00,1210881,5.4,10.0,-99.0,6,0.0,1.5,81.0,1027.7
1069,2021-12-05T06:00,1210883,7.9,11.0,-99.0,7,0.0,2.2,80.0,1027.2
1070,2021-12-05T06:00,1200533,11.2,12.6,-99.0,8,-99.0,3.1,78.0,1028.5
1071,2021-12-05T06:00,1210865,20.9,8.3,-99.0,8,0.0,5.8,90.0,1027.8
1072,2021-12-05T06:00,11217430,9.7,15.6,0.0,9,0.0,2.7,96.0,-99.0
1073,2021-12-05T06:00,6212121,6.1,7.7,4.1,8,-99.0,1.7,84.0,1027.1
1074,2021-12-05T06:00,6212122,5.0,8.0,2.4,3,0.0,1.4,90.0,1027.5
1075,2021-12-05T06:00,1210907,19.1,18.6,-99.0,5,0.0,5.3,92.0,1032.6
1076,2021-12-05T06:00,6212124,8.3,9.0,2.4,7,0.0,2.3,86.0,1028.1
1077,2021-12-05T06:00,6212125,4.3,10.5,2.4,7,0.0,1.2,82.0,1028.1
1078,2021-12-05T06:00,6212126,13.0,11.8,2.4,8,0.0,3.6,79.0,1027.7
1079,2021-12-05T06:00,1200560,19.1,6.2,-99.0,8,0.0,5.3,80.0,1028.6
1080,2021-12-05T06:00,1210867,18.7,11.2,0.0,8,0.0,5.2,88.0,-99.0
1081,2021-12-05T06:00,1210632,2.2,9.7,-99.0,7,0.0,0.6,58.0,-99.0
1082,2021-12-05T06:00,1210932,6.5,15.7,-99.0,7,0.0,1.8,71.0,-99.0
1083,2021-12-05T06:00,1210747,2.9,11.7,-99.0,2,0.0,0.8,100.0,-99.0
1084,2021-12-05T06:00,1200535,4.3,11.1,0.0,1,0.0,1.2,81.0,1028.8
1085,2021-12-05T06:00,1210721,-99.0,12.2,-99.0,0,0.0,-99.0,70.0,-99.0
1086,2021-12-05T06:00,1210956,21.6,18.7,0.0,3,0.0,6.0,66.0,-99.0
1087,2021-12-05T06:00,1210637,37.8,5.2,0.0,8,0.0,10.5,73.0,-99.0
1088,2021-12-05T06:00,1210960,5.4,15.8,-99.0,6,0.0,1.5,82.0,1030.5
1089,2021-12-05T06:00,1210965,-99.0,14.3,0.0,0,0.0,-99.0,75.0,-99.0
1090,2021-12-05T06:00,1210967,-99.0,17.1,0.0,0,0.0,-99.0,63.0,-99.0
1091,2021-12-05T06:00,1210970,-99.0,4.5,0.8,0,0.0,-99.0,100.0,-99.0
1092,2021-12-05T06:00,1210972,31.0,8.1,0.0,4,0.0,8.6,95.0,-99.0
1093,2021-12-05T06:00,1210973,34.9,5.2,-99.0,2,0.0,9.7,100.0,-99.0
1094,2021-12-05T06:00,1210974,-99.0,3.2,-99.0,0,0.0,-99.0,95.0,-99.0
1095,2021-12-05T06:00,1210975,-99.0,10.8,41.6,0,0.0,-99.0,33.0,-99.0
1096,2021-12-05T06:00,1210976,2.9,11.1,-99.0,9,0.0,0.8,79.0,-99.0
1097,2021-12-05T06:00,1210977,11.2,15.5,-99.0,3,0.0,3.1,72.0,-99.0
1098,2021-12-05T06:00,1210978,10.4,17.2,-99.0,4,0.0,2.9,65.0,-99.0
1099,2021-12-05T06:00,1240675,-99.0,7.5,-99.0,0,0.0,-99.0,75.0,-99.0
1100,2021-12-05T06:00,1210980,41.4,9.6,-99.0,2,0.0,11.5,98.0,-99.0
1101,2021-12-05T06:00,11217510,16.9,10.3,0.0,5,0.0,4.7,99.0,-99.0
1102,2021-12-05T06:00,1210984,-99.0,10.7,0.0,0,0.0,-99.0,66.0,-99.0
1103,2021-12-05T06:00,1210986,5.4,16.4,-99.0,2,0.0,1.5,68.0,1028.8
1104,2021-12-05T06:00,1210987,12.2,12.6,-99.0,3,0.0,3.4,73.0,-99.0
1105,2021-12-05T06:00,1210990,9.7,15.6,-99.0,5,0.0,2.7,69.0,1029.1
1106,2021-12-05T06:00,1200571,19.4,4.7,0.0,8,0.0,5.4,95.0,1025.2
1107,2021-12-05T06:00,5210758,9.0,7.2,-99.0,8,0.0,2.5,96.0,-99.0
1108,2021-12-05T06:00,1210513,2.5,15.3,0.6,1,0.0,0.7,84.0,-99.0
1109,2021-12-05T06:00,6212123,4.0,9.5,3.0,6,-99.0,1.1,82.0,1028.5
1110,2021-12-05T06:00,1200522,9.4,17.1,-99.0,3,0.0,2.6,60.0,1029.6
1111,2021-12-05T06:00,6215360,24.1,11.5,0.0,9,0.0,6.7,77.0,1028.8
1112,2021-12-05T06:00,1210577,7.2,9.6,0.0,9,0.0,2.0,99.0,-99.0
1113,2021-12-05T06:00,11217625,9.7,10.2,0.0,6,0.0,2.7,85.0,-99.0
1114,2021-12-05T06:00,6214522,14.4,8.0,-99.0,8,0.0,4.0,81.0,-99.0
1115,2021-12-05T06:00,6214523,-99.0,-99.0,0.0,0,-99.0,-99.0,77.0,-99.0
1116,2021-12-05T06:00,1210604,6.1,9.0,-99.0,7,0.0,1.7,100.0,1027.4
1117,2021-12-05T06:00,11217645,9.7,12.7,0.0,5,0.0,2.7,99.0,-99.0
1118,2021-12-05T06:00,1210606,16.9,4.8,0.0,8,0.0,4.7,96.0,1025.8
1119,2021-12-05T06:00,1210611,23.8,3.9,0.0,8,0.0,6.6,97.0,-99.0
1120,2021-12-05T06:00,1210612,23.8,4.4,-99.0,7,0.0,6.6,87.0,-99.0
1121,2021-12-05T06:00,1210750,30.2,12.7,0.0,8,0.0,8.4,67.0,-99.0
1122,2021-12-05T06:00,1210615,5.4,10.5,0.0,6,-99.0,1.5,84.0,-99.0
1123,2021-12-05T06:00,1210616,6.5,8.3,0.0,5,-99.0,1.8,67.0,1026.3
1124,2021-12-05T06:00,1210619,6.8,7.0,-99.0,7,-99.0,1.9,82.0,-99.0
1125,2021-12-05T06:00,1210622,5.4,-99.0,-99.0,4,0.0,1.5,-99.0,-99.0
1126,2021-12-05T06:00,6210817,-99.0,-99.0,-99.0,0,0.0,-99.0,-99.0,-99.0
1127,2021-12-05T06:00,1210630,3.6,9.3,0.0,0,0.0,1.0,75.0,-99.0
1128,2021-12-05T06:00,11217160,4.7,14.3,0.2,5,0.0,1.3,73.0,-99.0
1129,2021-12-05T06:00,1210633,9.0,5.9,0.0,7,0.0,2.5,76.0,-99.0
1130,2021-12-05T06:00,1210635,20.2,4.8,-99.0,7,0.0,5.6,81.0,-99.0
1131,2021-12-05T06:00,11217165,6.1,15.7,0.0,6,0.0,1.7,65.0,-99.0
1132,2021-12-05T06:00,1210643,7.2,8.4,-99.0,8,0.0,2.0,89.0,-99.0
1133,2021-12-05T06:00,1210644,5.4,5.4,0.0,8,0.0,1.5,73.0,-99.0
1134,2021-12-05T06:00,1200559,15.5,6.6,-99.0,8,0.0,4.3,75.0,1026.4
1135,2021-12-05T06:00,1210649,3.6,9.3,0.0,7,-99.0,1.0,86.0,-99.0
1136,2021-12-05T06:00,1210654,11.5,7.5,0.0,7,0.0,3.2,64.0,1025.0
1137,2021-12-05T06:00,1210655,16.9,11.6,-99.0,8,0.0,4.7,54.0,-99.0
1138,2021-12-05T06:00,1210657,2.9,7.1,0.0,8,0.0,0.8,90.0,-99.0
1139,2021-12-05T06:00,1210663,8.3,5.9,0.0,8,0.0,2.3,75.0,-99.0
1140,2021-12-05T06:00,1210669,0.7,9.4,0.0,2,0.0,0.2,80.0,-99.0
1141,2021-12-05T06:00,11217710,-99.0,10.1,0.0,6,0.0,-99.0,87.0,-99.0
1142,2021-12-05T06:00,1210671,6.8,4.9,0.0,7,0.0,1.9,79.0,-99.0
1143,2021-12-05T06:00,1210746,16.2,13.1,0.0,9,0.0,4.5,61.0,1028.8
1144,2021-12-05T06:00,1210683,41.8,3.5,0.0,8,0.0,11.6,80.0,-99.0
1145,2021-12-05T06:00,1210685,2.2,6.3,0.0,6,0.0,0.6,89.0,-99.0
1146,2021-12-05T06:00,1210686,-99.0,4.2,-99.0,0,0.0,-99.0,99.0,-99.0
1147,2021-12-05T06:00,1210687,8.3,7.1,0.0,9,0.0,2.3,65.0,-99.0
1148,2021-12-05T06:00,11217217,7.6,15.6,0.0,6,0.0,2.1,71.0,-99.0
1149,2021-12-05T06:00,1210697,2.9,10.4,-99.0,2,0.0,0.8,83.0,-99.0
1150,2021-12-05T06:00,1210698,10.8,7.8,-99.0,7,0.0,3.0,56.0,-99.0
1151,2021-12-05T06:00,1210702,2.5,11.0,0.0,9,0.0,0.7,84.0,1028.7
1152,2021-12-05T06:00,1210765,28.8,-99.0,-99.0,8,0.0,8.0,-99.0,1028.7
1153,2021-12-05T06:00,1210704,2.9,11.8,0.4,2,0.1,0.8,87.0,-99.0
1154,2021-12-05T06:00,1210705,0.4,6.6,0.0,6,0.0,0.1,-99.0,-99.0
1155,2021-12-05T06:00,1210707,4.7,7.4,0.0,3,0.0,1.3,98.0,-99.0
1156,2021-12-05T06:00,1210713,8.3,9.7,-99.0,8,0.0,2.3,92.0,-99.0
1157,2021-12-05T06:00,1210767,5.0,6.9,1.8,8,0.0,1.4,100.0,-99.0
1158,2021-12-05T06:00,1210716,7.2,7.6,0.0,8,0.0,2.0,-99.0,-99.0
1159,2021-12-05T06:00,1210718,1.8,8.4,0.0,7,0.1,0.5,98.0,1029.1
1160,2021-12-05T06:00,1210724,4.0,7.1,0.1,8,0.0,1.1,100.0,-99.0
1161,2021-12-05T06:00,1210726,3.6,10.1,0.6,9,0.0,1.0,95.0,-99.0
1162,2021-12-05T06:00,11217255,2.5,12.8,0.0,4,0.0,0.7,89.0,-99.0
1163,2021-12-05T06:00,1210729,5.8,-99.0,5.3,8,0.0,1.6,-99.0,-99.0
1164,2021-12-05T06:00,1210734,10.4,10.1,0.0,8,0.0,2.9,99.0,1028.4
1165,2021-12-05T06:00,1210739,9.4,10.8,0.0,9,0.0,2.6,90.0,-99.0
1166,2021-12-05T06:00,1200501,17.6,18.1,0.0,5,0.0,4.9,78.0,1031.9
1167,2021-12-05T06:00,1200502,19.8,18.7,0.0,6,0.0,5.5,78.0,1032.4
1168,2021-12-05T06:00,1200504,8.3,16.9,-99.0,6,0.0,2.3,69.0,1033.8
1169,2021-12-05T06:00,6214521,5.8,-99.0,-99.0,9,0.0,1.6,75.0,-99.0
1170,2021-12-05T06:00,1200506,10.4,17.4,-99.0,6,0.0,2.9,63.0,1034.3
1171,2021-12-05T06:00,1200507,8.6,16.7,1.2,6,0.0,2.4,86.0,1034.2
1172,2021-12-05T06:00,1200510,5.8,15.9,0.0,2,0.0,1.6,84.0,-99.0
1173,2021-12-05T06:00,1200511,-99.0,16.2,-99.0,0,0.0,-99.0,86.0,1035.0
1174,2021-12-05T06:00,1200512,7.2,17.6,0.0,6,0.0,2.0,62.0,1035.0
1175,2021-12-05T06:00,1200515,5.0,-99.0,0.0,5,0.0,1.4,-99.0,-99.0
1176,2021-12-05T06:00,1200521,30.6,18.1,-99.0,2,0.0,8.5,59.0,1029.9
1177,2021-12-05T06:00,1210762,2.5,10.2,0.0,8,0.0,0.7,86.0,-99.0
1178,2021-12-05T06:00,1240971,5.4,17.1,0.0,2,0.0,1.5,58.0,-99.0
1179,2021-12-05T06:00,1200524,13.7,17.5,-99.0,2,0.0,3.8,66.0,1030.1
1180,2021-12-05T06:00,1210690,-99.0,9.0,0.0,0,0.0,-99.0,53.0,-99.0
1181,2021-12-05T06:00,1210766,13.7,12.7,0.0,8,0.0,3.8,80.0,-99.0
1182,2021-12-05T06:00,1210605,2.2,8.5,0.0,4,0.1,0.6,97.0,-99.0
1183,2021-12-05T06:00,6210879,5.4,11.4,-99.0,4,0.0,1.5,83.0,-99.0
1184,2021-12-05T06:00,1210770,9.0,10.8,0.5,9,0.0,2.5,85.0,-99.0
1185,2021-12-05T06:00,6213012,2.2,6.5,-99.0,5,0.0,0.6,89.0,-99.0
1186,2021-12-05T06:00,1210773,8.6,9.6,0.7,9,0.0,2.4,98.0,-99.0
1187,2021-12-05T06:00,6213014,12.6,5.4,-99.0,7,0.0,3.5,86.0,-99.0
1188,2021-12-05T06:00,6213015,2.5,7.3,-99.0,6,-99.0,0.7,80.0,-99.0
1189,2021-12-05T06:00,6213016,-99.0,7.7,-99.0,0,-99.0,-99.0,75.0,-99.0
1190,2021-12-05T06:00,6213017,10.8,6.9,-99.0,6,0.0,3.0,77.0,-99.0
1191,2021-12-05T06:00,6213018,-99.0,3.1,-99.0,0,-99.0,-99.0,100.0,-99.0
1192,2021-12-05T06:00,6213019,10.4,7.3,-99.0,6,0.0,2.9,-99.0,-99.0
1193,2021-12-05T06:00,6213020,12.6,5.7,-99.0,7,0.0,3.5,78.0,-99.0
1194,2021-12-05T06:00,6213021,24.8,3.8,-99.0,8,0.0,6.9,90.0,-99.0
1195,2021-12-05T06:00,6213022,5.0,5.1,-99.0,6,0.0,1.4,78.0,-99.0
1196,2021-12-05T06:00,6213023,16.9,5.0,-99.0,7,-99.0,4.7,90.0,-99.0
1197,2021-12-05T06:00,1200545,15.5,10.3,0.0,8,0.0,4.3,85.0,1027.8
1198,2021-12-05T06:00,1210776,4.3,7.0,0.0,9,0.0,1.2,94.0,-99.0
1199,2021-12-05T06:00,1200548,7.2,9.0,0.0,9,0.0,2.0,95.0,1028.1
1200,2021-12-05T06:00,1210789,1.8,4.4,0.0,3,0.0,0.5,96.0,-99.0
1201,2021-12-05T06:00,1210790,59.0,6.3,0.1,9,0.1,16.4,100.0,-99.0
1202,2021-12-05T06:00,1200551,-99.0,11.5,-99.0,0,0.0,-99.0,78.0,1027.8
1203,2021-12-05T06:00,1200554,14.0,9.9,0.0,7,0.0,3.9,84.0,1027.9
1204,2021-12-05T06:00,6213011,-99.0,5.8,-99.0,0,-99.0,-99.0,72.0,-99.0
1205,2021-12-05T06:00,1210866,-99.0,10.9,-99.0,0,0.0,-99.0,81.0,-99.0
1206,2021-12-05T06:00,1200558,29.2,8.3,0.0,8,0.1,8.1,92.0,1026.5
1207,2021-12-05T06:00,1200541,18.7,11.7,0.0,9,0.0,5.2,77.0,1027.9
1208,2021-12-05T06:00,1200562,13.7,6.6,0.0,8,0.0,3.8,100.0,1027.2
1209,2021-12-05T06:00,1210803,-99.0,-99.0,0.0,8,0.0,-99.0,-99.0,-99.0
1210,2021-12-05T06:00,1210806,20.2,8.6,0.0,9,0.0,5.6,71.0,-99.0
1211,2021-12-05T06:00,1200567,2.2,7.3,0.0,3,0.0,0.6,71.0,1025.4
1212,2021-12-05T06:00,1200568,55.8,0.4,0.0,8,0.0,15.5,97.0,-99.0
1213,2021-12-05T06:00,1200570,10.8,7.6,0.0,7,0.0,3.0,66.0,1025.9
1214,2021-12-05T06:00,1210783,0.0,4.5,0.0,6,0.0,0.0,100.0,-99.0
1215,2021-12-05T06:00,1210812,2.5,3.8,-99.0,2,0.1,0.7,-99.0,-99.0
1216,2021-12-05T06:00,1200575,7.9,6.2,0.0,7,0.0,2.2,63.0,1024.9
1217,2021-12-05T06:00,1200576,14.4,6.4,-99.0,7,0.0,4.0,66.0,-99.0
1218,2021-12-05T06:00,1200579,8.3,11.1,0.0,1,0.0,2.3,78.0,1028.9
1219,2021-12-05T06:00,1210824,6.5,6.4,0.0,6,0.0,1.8,95.0,-99.0
1220,2021-12-05T06:00,1210826,7.2,7.5,0.0,6,-99.0,2.0,100.0,-99.0
1221,2021-12-05T06:00,1200531,37.1,13.8,-99.0,8,0.0,10.3,61.0,1028.8
1222,2021-12-05T06:00,1210835,16.6,7.8,0.0,8,0.0,4.6,85.0,-99.0
1223,2021-12-05T06:00,1210837,12.2,-99.0,0.0,7,0.0,3.4,84.0,-99.0
1224,2021-12-05T06:00,1210863,9.0,6.8,0.0,8,0.0,2.5,96.0,-99.0
1225,2021-12-05T06:00,1210840,5.8,5.8,0.0,7,0.0,1.6,-99.0,-99.0
1226,2021-12-05T06:00,1210788,3.2,4.5,0.0,4,0.0,0.9,100.0,-99.0
1227,2021-12-05T06:00,11217370,4.7,11.4,0.0,6,0.3,1.3,99.0,-99.0
1228,2021-12-05T06:00,6213621,30.6,7.9,-99.0,9,0.0,8.5,90.0,-99.0
1229,2021-12-05T06:00,11217372,16.6,12.5,0.0,7,0.0,4.6,99.0,-99.0
1230,2021-12-05T06:00,11217225,2.5,12.2,0.0,5,0.0,0.7,65.0,-99.0
1231,2021-12-05T06:00,1210847,13.7,6.7,0.0,8,0.0,3.8,94.0,-99.0
1232,2021-12-05T06:00,1210848,-99.0,6.7,-99.0,0,0.0,-99.0,98.0,-99.0
1233,2021-12-05T06:00,1210744,4.0,7.8,0.0,6,0.0,1.1,98.0,-99.0
1234,2021-12-05T06:00,1240546,11.2,10.6,0.0,7,0.0,3.1,85.0,1027.0
1235,2021-12-05T06:00,1210851,2.9,5.1,0.0,7,-99.0,0.8,100.0,1027.0
1236,2021-12-05T06:00,6213013,30.6,3.0,-99.0,8,-99.0,8.5,90.0,-99.0
1237,2021-12-05T06:00,6213611,2.5,6.4,-99.0,2,0.0,0.7,90.0,-99.0
1238,2021-12-05T06:00,6213613,-99.0,8.3,-99.0,0,0.0,-99.0,98.0,-99.0
1239,2021-12-05T06:00,6213614,1.8,5.5,-99.0,3,0.0,0.5,93.0,-99.0
1240,2021-12-05T06:00,6213615,2.2,7.3,-99.0,4,0.0,0.6,95.0,-99.0
1241,2021-12-05T06:00,6213616,2.2,5.8,-99.0,1,0.0,0.6,96.0,-99.0
1242,2021-12-05T06:00,6213617,3.6,5.8,-99.0,9,0.0,1.0,95.0,-99.0
1243,2021-12-05T06:00,6213619,2.9,5.0,-99.0,7,0.0,0.8,97.0,-99.0
1244,2021-12-05T06:00,6213620,7.2,5.5,-99.0,2,-99.0,2.0,95.0,-99.0
1245,2021-12-05T06:00,1210864,11.5,8.1,0.0,8,-99.0,3.2,-99.0,-99.0
1246,2021-12-05T06:00,1240566,8.3,7.8,-99.0,6,0.0,2.3,75.0,-99.0
1247,2021-12-05T06:00,1210874,6.8,10.0,-99.0,7,0.0,1.9,83.0,-99.0
1248,2021-12-05T06:00,1210878,2.9,7.5,0.0,6,0.0,0.8,93.0,1028.4
1249,2021-12-05T03:00,1210881,4.3,11.3,-99.0,7,0.0,1.2,72.0,1027.8
1250,2021-12-05T03:00,1210883,11.5,11.5,-99.0,8,0.0,3.2,75.0,1027.3
1251,2021-12-05T03:00,1200533,9.4,11.3,-99.0,9,-99.0,2.6,78.0,1028.8
1252,2021-12-05T03:00,1210865,16.2,7.4,-99.0,8,0.0,4.5,91.0,1028.0
1253,2021-12-05T03:00,11217430,9.7,15.4,0.0,9,0.0,2.7,99.0,-99.0
1254,2021-12-05T03:00,6212121,2.5,7.6,4.2,8,-99.0,0.7,85.0,1027.3
1255,2021-12-05T03:00,6212122,2.2,7.7,2.6,3,0.0,0.6,90.0,1027.8
1256,2021-12-05T03:00,1210907,18.0,18.7,-99.0,5,0.0,5.0,94.0,1032.7
1257,2021-12-05T03:00,6212124,13.0,8.9,2.4,8,0.0,3.6,82.0,1028.2
1258,2021-12-05T03:00,6212125,1.4,9.2,2.4,5,0.0,0.4,88.0,1028.1
1259,2021-12-05T03:00,6212126,2.9,10.8,2.4,8,0.0,0.8,79.0,1027.9
1260,2021-12-05T03:00,1200560,27.0,6.0,-99.0,8,0.0,7.5,79.0,1028.4
1261,2021-12-05T03:00,1210867,4.3,10.9,0.0,7,0.0,1.2,88.0,-99.0
1262,2021-12-05T03:00,1210632,2.9,9.1,-99.0,1,0.0,0.8,60.0,-99.0
1263,2021-12-05T03:00,1210932,5.0,15.0,-99.0,7,0.0,1.4,82.0,-99.0
1264,2021-12-05T03:00,1210747,0.0,8.6,-99.0,0,0.0,0.0,100.0,-99.0
1265,2021-12-05T03:00,1200535,3.2,10.8,0.0,2,0.0,0.9,88.0,1028.8
1266,2021-12-05T03:00,1210721,-99.0,11.9,-99.0,0,0.1,-99.0,81.0,-99.0
1267,2021-12-05T03:00,1210956,20.5,18.7,0.1,3,0.0,5.7,60.0,-99.0
1268,2021-12-05T03:00,1210637,18.4,5.0,0.0,7,0.0,5.1,75.0,-99.0
1269,2021-12-05T03:00,1210960,21.6,16.0,-99.0,4,0.0,6.0,82.0,1030.7
1270,2021-12-05T03:00,1210965,-99.0,14.5,0.0,0,0.0,-99.0,76.0,-99.0
1271,2021-12-05T03:00,1210967,-99.0,17.3,0.2,0,0.0,-99.0,60.0,-99.0
1272,2021-12-05T03:00,1210970,-99.0,4.0,0.1,0,0.0,-99.0,100.0,-99.0
1273,2021-12-05T03:00,1210972,44.6,8.2,0.0,5,0.0,12.4,93.0,-99.0
1274,2021-12-05T03:00,1210973,40.3,5.0,-99.0,2,0.0,11.2,100.0,-99.0
1275,2021-12-05T03:00,1210974,-99.0,2.9,-99.0,0,0.0,-99.0,100.0,-99.0
1276,2021-12-05T03:00,1210975,-99.0,11.0,49.0,0,0.0,-99.0,32.0,-99.0
1277,2021-12-05T03:00,1210976,3.2,11.9,-99.0,1,0.0,0.9,74.0,-99.0
1278,2021-12-05T03:00,1210977,8.6,16.0,-99.0,3,0.0,2.4,69.0,-99.0
1279,2021-12-05T03:00,1210978,19.1,17.5,-99.0,9,0.0,5.3,63.0,-99.0
1280,2021-12-05T03:00,1240675,-99.0,8.0,-99.0,0,0.0,-99.0,71.0,-99.0
1281,2021-12-05T03:00,1210980,46.1,9.8,-99.0,2,0.0,12.8,91.0,-99.0
1282,2021-12-05T03:00,11217510,14.0,10.8,0.0,5,0.0,3.9,99.0,-99.0
1283,2021-12-05T03:00,1210984,-99.0,11.1,0.0,0,0.0,-99.0,70.0,-99.0
1284,2021-12-05T03:00,1210986,0.7,16.9,-99.0,1,0.0,0.2,67.0,1029.0
1285,2021-12-05T03:00,1210987,17.6,12.6,-99.0,3,0.0,4.9,69.0,-99.0
1286,2021-12-05T03:00,1210990,7.9,15.8,-99.0,2,0.0,2.2,66.0,1029.4
1287,2021-12-05T03:00,1200571,14.8,5.4,0.0,8,0.0,4.1,100.0,1025.0
1288,2021-12-05T03:00,1210513,1.4,16.0,1.1,9,0.0,0.4,85.0,-99.0
1289,2021-12-05T03:00,6212123,1.4,9.2,3.0,6,-99.0,0.4,84.0,1028.6
1290,2021-12-05T03:00,1200522,12.2,17.8,-99.0,3,0.0,3.4,58.0,1029.9
1291,2021-12-05T03:00,6215360,11.9,10.8,0.0,1,0.0,3.3,92.0,1029.1
1292,2021-12-05T03:00,1210577,7.9,9.0,0.0,8,0.0,2.2,99.0,-99.0
1293,2021-12-05T03:00,11217625,7.6,10.8,0.0,6,0.0,2.1,84.0,-99.0
1294,2021-12-05T03:00,6214522,7.9,7.4,-99.0,7,0.0,2.2,90.0,-99.0
1295,2021-12-05T03:00,6214523,-99.0,-99.0,0.0,0,-99.0,-99.0,79.0,-99.0
1296,2021-12-05T03:00,1210604,3.2,8.3,-99.0,8,0.0,0.9,100.0,1027.4
1297,2021-12-05T03:00,11217645,8.3,12.8,0.0,6,0.2,2.3,99.0,-99.0
1298,2021-12-05T03:00,1210606,14.0,4.1,0.0,8,0.0,3.9,93.0,1026.0
1299,2021-12-05T03:00,1210611,15.1,3.4,0.0,8,0.0,4.2,88.0,-99.0
1300,2021-12-05T03:00,1210612,31.7,4.2,-99.0,7,0.0,8.8,88.0,-99.0
1301,2021-12-05T03:00,1210750,24.8,12.2,0.0,9,0.0,6.9,81.0,-99.0
1302,2021-12-05T03:00,1210615,3.2,10.4,0.0,6,-99.0,0.9,82.0,-99.0
1303,2021-12-05T03:00,1210616,2.5,8.9,0.0,4,-99.0,0.7,62.0,1026.6
1304,2021-12-05T03:00,1210619,2.9,7.0,-99.0,5,-99.0,0.8,77.0,-99.0
1305,2021-12-05T03:00,1210622,-99.0,8.0,-99.0,0,-99.0,-99.0,94.0,-99.0
1306,2021-12-05T03:00,6210817,-99.0,-99.0,-99.0,0,0.0,-99.0,-99.0,-99.0
1307,2021-12-05T03:00,1210630,6.8,9.2,0.0,0,0.0,1.9,78.0,-99.0
1308,2021-12-05T03:00,11217160,3.6,15.3,0.3,5,0.1,1.0,73.0,-99.0
1309,2021-12-05T03:00,1210633,8.6,5.6,0.0,6,0.0,2.4,78.0,-99.0
1310,2021-12-05T03:00,1210635,15.1,4.5,-99.0,7,0.0,4.2,82.0,-99.0
1311,2021-12-05T03:00,11217165,4.3,15.7,0.0,7,0.0,1.2,69.0,-99.0
1312,2021-12-05T03:00,1210643,1.4,7.7,-99.0,3,0.0,0.4,89.0,-99.0
1313,2021-12-05T03:00,1210644,5.8,5.1,0.0,8,0.0,1.6,74.0,-99.0
1314,2021-12-05T03:00,1200559,20.5,6.5,-99.0,8,0.0,5.7,73.0,1026.1
1315,2021-12-05T03:00,1210649,2.2,9.5,0.4,1,-99.0,0.6,85.0,-99.0
1316,2021-12-05T03:00,1210654,12.2,6.6,0.0,7,0.0,3.4,68.0,1025.0
1317,2021-12-05T03:00,1210655,5.4,11.3,-99.0,5,0.0,1.5,59.0,-99.0
